Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.07,-0.80,0.50,-6.61,4.24,1.19
0.06,-0.81,0.50,-7.86,3.28,0.11
0.06,-0.80,0.51,-8.15,2.08,0.61
0.06,-0.80,0.51,-8.40,3.11,-0.52
0.05,-0.81,0.52,-8.63,3.51,0.34
0.05,-0.81,0.51,-8.08,2.52,2.20
0.07,-0.83,0.52,-7.62,2.61,2.43
0.08,-0.83,0.52,-6.66,3.59,1.74
0.08,-0.83,0.52,-5.76,3.50,1.63
0.07,-0.84,0.52,-4.95,4.58,0.41
0.07,-0.84,0.53,-4.50,6.73,-0.93
0.05,-0.84,0.54,-2.41,3.91,-0.37
0.05,-0.85,0.52,-2.70,5.05,-0.09
0.05,-0.84,0.51,-2.52,3.95,0.84
